obj_name,obj_type,sub_name,sub_type,rel_name,rel_type
豆类,名称,豆蚜,疾病名称,豆类害虫,病害类型
豆类,名称,豌豆彩潜蝇,疾病名称,豆类害虫,病害类型
豆类,名称,美洲斑潜蝇,疾病名称,豆类害虫,病害类型
豆类,名称,南美斑潜蝇（拉美斑潜蝇）,疾病名称,豆类害虫,病害类型
豆类,名称,豆荚斑螟,疾病名称,豆类害虫,病害类型
豆类,名称,豆小卷叶蛾,疾病名称,豆类害虫,病害类型
豆类,名称,二条叶甲,疾病名称,豆类害虫,病害类型
豆类,名称,二星蝽,疾病名称,豆类害虫,病害类型
豆类,名称,毛胫夜娥,疾病名称,豆类害虫,病害类型
豆类,名称,烟青虫,疾病名称,豆类害虫,病害类型
薯类,名称,立枯丝核菌病,疾病名称,马铃薯病害,病害类型
薯类,名称,尾孢菌叶斑病,疾病名称,马铃薯病害,病害类型
薯类,名称,早疫病,疾病名称,马铃薯病害,病害类型
薯类,名称,晚疫病,疾病名称,马铃薯病害,病害类型
薯类,名称,早死病,疾病名称,马铃薯病害,病害类型
薯类,名称,枯萎病,疾病名称,马铃薯病害,病害类型
薯类,名称,疮痂病,疾病名称,马铃薯病害,病害类型
薯类,名称,粉痴病,疾病名称,马铃薯病害,病害类型
薯类,名称,马铃自癌肿病,疾病名称,马铃薯病害,病害类型
薯类,名称,青枯病,疾病名称,马铃薯病害,病害类型
薯类,名称,软腐病,疾病名称,马铃薯病害,病害类型
薯类,名称,环腐病,疾病名称,马铃薯病害,病害类型
薯类,名称,病毒病,疾病名称,马铃薯病害,病害类型
薯类,名称,小叶病,疾病名称,马铃薯病害,病害类型
薯类,名称,金线虫病,疾病名称,马铃薯病害,病害类型
薯类,名称,茎线虫病,疾病名称,马铃薯病害,病害类型
薯类,名称,干腐病,疾病名称,马铃薯病害,病害类型
薯类,名称,红周刺座霉干腐病,疾病名称,马铃薯病害,病害类型
薯类,名称,根腐线虫病,疾病名称,马铃薯病害,病害类型
薯类,名称,灰霉病,疾病名称,马铃薯病害,病害类型
薯类,名称,黑胫病,疾病名称,马铃薯病害,病害类型
薯类,名称,白绢病,疾病名称,马铃薯病害,病害类型
薯类,名称,缺素症,疾病名称,马铃薯病害,病害类型
薯类,名称,炭疽病,疾病名称,马铃薯病害,病害类型
薯类,名称,菟丝子为害,疾病名称,马铃薯病害,病害类型
薯类,名称,马铃薯块茎蛾,疾病名称,马铃薯虫害,病害类型
薯类,名称,茄二十八星瓢虫,疾病名称,马铃薯虫害,病害类型
薯类,名称,马铃薯甲虫,疾病名称,马铃薯虫害,病害类型
薯类,名称,茄无网蚜,疾病名称,马铃薯虫害,病害类型
薯类,名称,马铃薯二十八星瓢虫,疾病名称,马铃薯虫害,病害类型
薯类,名称,温室白粉虱,疾病名称,马铃薯虫害,病害类型
薯类,名称,紫纹羽病,疾病名称,甘薯病害,病害类型
薯类,名称,根腐病,疾病名称,甘薯病害,病害类型
薯类,名称,疮痂病,疾病名称,甘薯病害,病害类型
薯类,名称,病毒病,疾病名称,甘薯病害,病害类型
薯类,名称,丛枝病,疾病名称,甘薯病害,病害类型
薯类,名称,缺索症,疾病名称,甘薯病害,病害类型
薯类,名称,时斑病,疾病名称,甘薯病害,病害类型
薯类,名称,黑疤病,疾病名称,甘薯病害,病害类型
薯类,名称,黑痣病,疾病名称,甘薯病害,病害类型
薯类,名称,软腐病,疾病名称,甘薯病害,病害类型
薯类,名称,冻害,疾病名称,甘薯病害,病害类型
薯类,名称,枯萎病,疾病名称,甘薯病害,病害类型
薯类,名称,茎线虫病,疾病名称,甘薯病害,病害类型
薯类,名称,麦蛾,疾病名称,甘薯虫害,病害类型
薯类,名称,蚁象甲,疾病名称,甘薯虫害,病害类型
薯类,名称,小龟甲,疾病名称,甘薯虫害,病害类型
薯类,名称,茎螟,疾病名称,甘薯虫害,病害类型
薯类,名称,灰褐羽蛾,疾病名称,甘薯虫害,病害类型
薯类,名称,跳盲蝽,疾病名称,甘薯虫害,病害类型
薯类,名称,天蛾,疾病名称,甘薯虫害,病害类型
薯类,名称,白羽蛾,疾病名称,甘薯虫害,病害类型
薯类,名称,绮夜娥,疾病名称,甘薯虫害,病害类型
薯类,名称,肖叶甲,疾病名称,甘薯虫害,病害类型
薯类,名称,蜡龟甲指名亚种,疾病名称,甘薯虫害,病害类型
薯类,名称,全翅羽蛾,疾病名称,甘薯虫害,病害类型
薯类,名称,田斜纹夜峨,疾病名称,甘薯虫害,病害类型
薯类,名称,炭疽病,疾病名称,木薯病害,病害类型
薯类,名称,细菌性枯萎病,疾病名称,木薯病害,病害类型
薯类,名称,花叶病,疾病名称,木薯病害,病害类型
薯类,名称,薯类作物病害,疾病名称,木薯病害,病害类型
棉麻,名称,棉苗立枯病,疾病名称,棉花病害,病害类型
棉麻,名称,角斑病,疾病名称,棉花病害,病害类型
棉麻,名称,棉苗炭疽病,疾病名称,棉花病害,病害类型
棉麻,名称,棉苗红腐病,疾病名称,棉花病害,病害类型
棉麻,名称,枯萎病,疾病名称,棉花病害,病害类型
棉麻,名称,棉花黄萎病,疾病名称,棉花病害,病害类型
棉麻,名称,药用植物棉花黄萎病,疾病名称,棉花病害,病害类型
棉麻,名称,棉铃曲霉病,疾病名称,棉花病害,病害类型
棉麻,名称,白霉病,疾病名称,棉花病害,病害类型
棉麻,名称,褐斑病,疾病名称,棉花病害,病害类型
棉麻,名称,叶烧病,疾病名称,棉花病害,病害类型
棉麻,名称,轮纹病,疾病名称,棉花病害,病害类型
棉麻,名称,茎枯病,疾病名称,棉花病害,病害类型
棉麻,名称,棉铃灰霉病,疾病名称,棉花病害,病害类型
棉麻,名称,棉花药害,疾病名称,棉花病害,病害类型
棉麻,名称,缺素症,疾病名称,棉花病害,病害类型
棉麻,名称,红（黄）叶枯病,疾病名称,棉花病害,病害类型
棉麻,名称,红粉病,疾病名称,棉花病害,病害类型
棉麻,名称,根结线虫病,疾病名称,棉花病害,病害类型
棉麻,名称,铃软腐病,疾病名称,棉花病害,病害类型
棉麻,名称,棉铃红腐病,疾病名称,棉花病害,病害类型
棉麻,名称,刺线虫病,疾病名称,棉花病害,病害类型
棉麻,名称,棉铃黑果病,疾病名称,棉花病害,病害类型
棉麻,名称,花叶病毒病,疾病名称,棉花病害,病害类型
棉麻,名称,棉铃疫病,疾病名称,棉花病害,病害类型
棉麻,名称,琉璃弧丽金龟,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田地老虎,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田亚洲玉米螟,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田甜菜夜娥,疾病名称,棉花虫害,病害类型
棉麻,名称,大造桥虫,疾病名称,棉花虫害,病害类型
棉麻,名称,棉叶蝉,疾病名称,棉花虫害,病害类型
棉麻,名称,棉蚜,疾病名称,棉花虫害,病害类型
棉麻,名称,截形叶螨,疾病名称,棉花虫害,病害类型
棉麻,名称,绿盲蝽,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田斜纹夜蛾,疾病名称,棉花虫害,病害类型
棉麻,名称,棉小卵象,疾病名称,棉花虫害,病害类型
棉麻,名称,棉蝗,疾病名称,棉花虫害,病害类型
棉麻,名称,烟粉虱,疾病名称,棉花虫害,病害类型
棉麻,名称,土耳其斯坦叶螨,疾病名称,棉花虫害,病害类型
棉麻,名称,同型巴蜗牛,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田柳毒蛾,疾病名称,棉花虫害,病害类型
棉麻,名称,粉绞夜娥,疾病名称,棉花虫害,病害类型
棉麻,名称,棉大卷叶螟,疾病名称,棉花虫害,病害类型
棉麻,名称,小绿叶蝉,疾病名称,棉花虫害,病害类型
棉麻,名称,棉黑蚜,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田花蓟马,疾病名称,棉花虫害,病害类型
棉麻,名称,三点盲蝽,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田银纹夜蛾,疾病名称,棉花虫害,病害类型
棉麻,名称,蒙古灰象甲,疾病名称,棉花虫害,病害类型
棉麻,名称,弧丽金龟,疾病名称,棉花虫害,病害类型
棉麻,名称,大蓑娥,疾病名称,棉花虫害,病害类型
棉麻,名称,朱砂叶螨,疾病名称,棉花虫害,病害类型
棉麻,名称,棉铃虫,疾病名称,棉花虫害,病害类型
棉麻,名称,鼎点金刚钻,疾病名称,棉花虫害,病害类型
棉麻,名称,焦条丽夜峨,疾病名称,棉花虫害,病害类型
棉麻,名称,棉双斜卷娥,疾病名称,棉花虫害,病害类型
棉麻,名称,棉二点红蝽,疾病名称,棉花虫害,病害类型
棉麻,名称,棉根蚜,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田烟蓟马,疾病名称,棉花虫害,病害类型
棉麻,名称,中黑盲蝽,疾病名称,棉花虫害,病害类型
棉麻,名称,二斑叶螨,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田大灰象甲,疾病名称,棉花虫害,病害类型
棉麻,名称,苜蓿盲蝽,疾病名称,棉花虫害,病害类型
棉麻,名称,赤须盲蝽,疾病名称,棉花虫害,病害类型
棉麻,名称,棉红铃虫,疾病名称,棉花虫害,病害类型
棉麻,名称,翠纹金刚钻,疾病名称,棉花虫害,病害类型
棉麻,名称,棉小造桥虫,疾病名称,棉花虫害,病害类型
棉麻,名称,棉褐带卷娥,疾病名称,棉花虫害,病害类型
棉麻,名称,大青叶蝉,疾病名称,棉花虫害,病害类型
棉麻,名称,神泽氏叶螨,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田黄蓟马,疾病名称,棉花虫害,病害类型
棉麻,名称,牧草盲蝽,疾病名称,棉花虫害,病害类型
棉麻,名称,棉尖象,疾病名称,棉花虫害,病害类型
棉麻,名称,中华弧丽金龟,疾病名称,棉花虫害,病害类型
棉麻,名称,棉田美洲班潜蝇,疾病名称,棉花虫害,病害类型
棉麻,名称,黄麻炭疽病,疾病名称,麻类病害,病害类型
棉麻,名称,黄麻黑点炭疽病,疾病名称,麻类病害,病害类型
棉麻,名称,黄麻褐斑病,疾病名称,麻类病害,病害类型
棉麻,名称,黄麻枯腐病,疾病名称,麻类病害,病害类型
棉麻,名称,黄麻根结线虫病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻菌核病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻枯萎病,疾病名称,麻类病害,病害类型
棉麻,名称,药用植物亚麻枯萎病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻假黑斑病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻斑点病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻炭疽病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻白粉病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻锈病,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻、胡麻立枯病,疾病名称,麻类病害,病害类型
棉麻,名称,蓖麻斑点病,疾病名称,麻类病害,病害类型
棉麻,名称,蓖麻黑斑病,疾病名称,麻类病害,病害类型
棉麻,名称,大麻白斑病,疾病名称,麻类病害,病害类型
棉麻,名称,大麻霜霉病,疾病名称,麻类病害,病害类型
棉麻,名称,大麻秆腐病,疾病名称,麻类病害,病害类型
棉麻,名称,大麻白星病,疾病名称,麻类病害,病害类型
棉麻,名称,大麻霉斑病,疾病名称,麻类病害,病害类型
棉麻,名称,红麻根结线虫病,疾病名称,麻类病害,病害类型
棉麻,名称,红麻叶霉病,疾病名称,麻类病害,病害类型
棉麻,名称,红麻炭疽病,疾病名称,麻类病害,病害类型
棉麻,名称,苘麻(青麻)胴枯病,疾病名称,麻类病害,病害类型
棉麻,名称,苎麻褐斑病,疾病名称,麻类病害,病害类型
棉麻,名称,苎麻花叶病,疾病名称,麻类病害,病害类型
棉麻,名称,苎麻灰疽病,疾病名称,麻类病害,病害类型
棉麻,名称,苎麻角斑病,疾病名称,麻类病害,病害类型
棉麻,名称,麻类苘麻病害,疾病名称,麻类病害,病害类型
棉麻,名称,亚麻夜蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田绿盲蝽,疾病名称,麻类虫害,病害类型
棉麻,名称,大麻跳甲,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田亚洲玉米螟,疾病名称,麻类虫害,病害类型
棉麻,名称,麻天牛,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田叶螨,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田棉叶蝉,疾病名称,麻类虫害,病害类型
棉麻,名称,棉花棉茎木囊蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,大麻小食心虫,疾病名称,麻类虫害,病害类型
棉麻,名称,麻秆野螟,疾病名称,麻类虫害,病害类型
棉麻,名称,苎麻天牛,疾病名称,麻类虫害,病害类型
棉麻,名称,苎麻夜蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田豆秆野螟,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田酒花秆野螟,疾病名称,麻类虫害,病害类型
棉麻,名称,苎麻赤蛱蝶,疾病名称,麻类虫害,病害类型
棉麻,名称,黄麻夜蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,苎麻黄蛱蝶,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田棉小造桥虫,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田蚜虫,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田金龟子,疾病名称,麻类虫害,病害类型
棉麻,名称,蓖麻四星尺蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,麻灰巴蜗牛,疾病名称,麻类虫害,病害类型
棉麻,名称,麻小红蛱蝶,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田苜蓿夜蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田黄刺蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,大麻花蚤,疾病名称,麻类虫害,病害类型
棉麻,名称,蓖麻田美洲斑潜蝇,疾病名称,麻类虫害,病害类型
棉麻,名称,蓖麻夜蛾,疾病名称,麻类虫害,病害类型
棉麻,名称,麻田扁刺蛾,疾病名称,麻类虫害,病害类型
油料,名称,花生病害,疾病名称,花生病害,病害类型
油料,名称,芽枯病毒病,疾病名称,花生病害,病害类型
油料,名称,立枯病和纹枯病,疾病名称,花生病害,病害类型
油料,名称,花生烂种,疾病名称,花生病害,病害类型
油料,名称,网斑病,疾病名称,花生病害,病害类型
油料,名称,锈病,疾病名称,花生病害,病害类型
油料,名称,疮痂病,疾病名称,花生病害,病害类型
油料,名称,青枯病,疾病名称,花生病害,病害类型
油料,名称,条纹病毒病,疾病名称,花生病害,病害类型
油料,名称,黄花叶病,疾病名称,花生病害,病害类型
油料,名称,普通花叶病,疾病名称,花生病害,病害类型
油料,名称,斑驳病毒病,疾病名称,花生病害,病害类型
油料,名称,叶斑病,疾病名称,花生病害,病害类型
油料,名称,根结线虫病,疾病名称,花生病害,病害类型
油料,名称,冠腐病,疾病名称,花生病害,病害类型
油料,名称,炭疽病,疾病名称,花生病害,病害类型
油料,名称,根腐病,疾病名称,花生病害,病害类型
油料,名称,根颈腐病,疾病名称,花生病害,病害类型
油料,名称,黄化病,疾病名称,花生病害,病害类型
油料,名称,缺素症,疾病名称,花生病害,病害类型
油料,名称,焦斑病,疾病名称,花生病害,病害类型
油料,名称,白绢病,疾病名称,花生病害,病害类型
油料,名称,丛枝病,疾病名称,花生病害,病害类型
油料,名称,褐斑病,疾病名称,花生病害,病害类型
油料,名称,田茶黄硬蓟马,疾病名称,花生虫害,病害类型
油料,名称,田端大蓟马,疾病名称,花生虫害,病害类型
油料,名称,田叶螨,疾病名称,花生虫害,病害类型
油料,名称,蚀叶野螟,疾病名称,花生虫害,病害类型
油料,名称,田假眼小绿叶蝉和小绿叶蝉,疾病名称,花生虫害,病害类型
油料,名称,田灰地种蝇,疾病名称,花生虫害,病害类型
油料,名称,田棉铃虫,疾病名称,花生虫害,病害类型
油料,名称,蚜,疾病名称,花生虫害,病害类型
